orderid,productid,unitprice,quantity,discount,orderdate,customerid,employeeid,shipvia,ca,annee_mois,date_join,datesk_x,customersk_x,companyname_x,country_x,employeesk_x,fullname_x,datesk_y,customersk_y,companyname_y,country_y,employeesk_y,fullname_y,customersk,companyname,country,employeesk,fullname
10926,19,9.2,7,0.0,1998-03-04,ANATR,4,3,64.39999999999999,1998-03,1998-03-04,609,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock,609,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock
10926,72,34.8,10,0.0,1998-03-04,ANATR,4,3,348.0,1998-03,1998-03-04,609,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock,609,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock,ANATR,Ana Trujillo Emparedados y helados,Mexico,4,Margaret Peacock
10927,20,81.0,5,0.0,1998-03-05,LACOR,4,1,405.0,1998-03,1998-03-05,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,LACOR,La corne d'abondance,France,4,Margaret Peacock
10927,52,7.0,5,0.0,1998-03-05,LACOR,4,1,35.0,1998-03,1998-03-05,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,LACOR,La corne d'abondance,France,4,Margaret Peacock
10927,76,18.0,20,0.0,1998-03-05,LACOR,4,1,360.0,1998-03,1998-03-05,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,610,LACOR,La corne d'abondance,France,4,Margaret Peacock,LACOR,La corne d'abondance,France,4,Margaret Peacock
10928,47,9.5,5,0.0,1998-03-05,GALED,1,1,47.5,1998-03,1998-03-05,610,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio,610,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio
10928,76,18.0,5,0.0,1998-03-05,GALED,1,1,90.0,1998-03,1998-03-05,610,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio,610,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio,GALED,Galería del gastrónomo,Spain,1,Nancy Davolio
10929,21,10.0,60,0.0,1998-03-05,FRANK,6,1,600.0,1998-03,1998-03-05,610,FRANK,Frankenversand,Germany,6,Michael Suyama,610,FRANK,Frankenversand,Germany,6,Michael Suyama,FRANK,Frankenversand,Germany,6,Michael Suyama
10929,75,7.75,49,0.0,1998-03-05,FRANK,6,1,379.75,1998-03,1998-03-05,610,FRANK,Frankenversand,Germany,6,Michael Suyama,610,FRANK,Frankenversand,Germany,6,Michael Suyama,FRANK,Frankenversand,Germany,6,Michael Suyama
10929,77,13.0,15,0.0,1998-03-05,FRANK,6,1,195.0,1998-03,1998-03-05,610,FRANK,Frankenversand,Germany,6,Michael Suyama,610,FRANK,Frankenversand,Germany,6,Michael Suyama,FRANK,Frankenversand,Germany,6,Michael Suyama
10930,21,10.0,36,0.0,1998-03-06,SUPRD,4,3,360.0,1998-03,1998-03-06,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10930,27,43.9,25,0.0,1998-03-06,SUPRD,4,3,1097.5,1998-03,1998-03-06,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10930,55,24.0,25,0.20000000298023224,1998-03-06,SUPRD,4,3,479.99999821186066,1998-03,1998-03-06,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10930,58,13.25,30,0.20000000298023224,1998-03-06,SUPRD,4,3,317.9999988153577,1998-03,1998-03-06,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,611,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10931,13,6.0,42,0.15000000596046448,1998-03-06,RICSU,4,2,214.19999849796295,1998-03,1998-03-06,611,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock,611,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock
10931,57,19.5,30,0.0,1998-03-06,RICSU,4,2,585.0,1998-03,1998-03-06,611,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock,611,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock,RICSU,Richter Supermarkt,Switzerland,4,Margaret Peacock
10932,16,17.45,30,0.10000000149011612,1998-03-06,BONAP,8,1,471.1499992199242,1998-03,1998-03-06,611,BONAP,Bon app',France,8,Laura Callahan,611,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10932,62,49.3,14,0.10000000149011612,1998-03-06,BONAP,8,1,621.1799989715217,1998-03,1998-03-06,611,BONAP,Bon app',France,8,Laura Callahan,611,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10932,72,34.8,16,0.0,1998-03-06,BONAP,8,1,556.8,1998-03,1998-03-06,611,BONAP,Bon app',France,8,Laura Callahan,611,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10932,75,7.75,20,0.10000000149011612,1998-03-06,BONAP,8,1,139.499999769032,1998-03,1998-03-06,611,BONAP,Bon app',France,8,Laura Callahan,611,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10933,53,32.8,2,0.0,1998-03-06,ISLAT,6,3,65.6,1998-03,1998-03-06,611,ISLAT,Island Trading,UK,6,Michael Suyama,611,ISLAT,Island Trading,UK,6,Michael Suyama,ISLAT,Island Trading,UK,6,Michael Suyama
10933,61,28.5,30,0.0,1998-03-06,ISLAT,6,3,855.0,1998-03,1998-03-06,611,ISLAT,Island Trading,UK,6,Michael Suyama,611,ISLAT,Island Trading,UK,6,Michael Suyama,ISLAT,Island Trading,UK,6,Michael Suyama
10934,6,25.0,20,0.0,1998-03-09,LEHMS,3,3,500.0,1998-03,1998-03-09,614,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,614,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling
10935,1,18.0,21,0.0,1998-03-09,WELLI,4,3,378.0,1998-03,1998-03-09,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock
10935,18,62.5,4,0.25,1998-03-09,WELLI,4,3,187.5,1998-03,1998-03-09,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock
10935,23,9.0,8,0.25,1998-03-09,WELLI,4,3,54.0,1998-03,1998-03-09,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,614,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock,WELLI,Wellington Importadora,Brazil,4,Margaret Peacock
10936,36,19.0,30,0.20000000298023224,1998-03-09,GREAL,3,2,455.9999983012676,1998-03,1998-03-09,614,GREAL,Great Lakes Food Market,USA,3,Janet Leverling,614,GREAL,Great Lakes Food Market,USA,3,Janet Leverling,GREAL,Great Lakes Food Market,USA,3,Janet Leverling
10937,28,45.6,8,0.0,1998-03-10,CACTU,7,3,364.8,1998-03,1998-03-10,615,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King,615,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King
10937,34,14.0,20,0.0,1998-03-10,CACTU,7,3,280.0,1998-03,1998-03-10,615,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King,615,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King,CACTU,Cactus Comidas para llevar,Argentina,7,Robert King
10938,13,6.0,20,0.25,1998-03-10,QUICK,3,2,90.0,1998-03,1998-03-10,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,QUICK,QUICK-Stop,Germany,3,Janet Leverling
10938,43,46.0,24,0.25,1998-03-10,QUICK,3,2,828.0,1998-03,1998-03-10,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,QUICK,QUICK-Stop,Germany,3,Janet Leverling
10938,60,34.0,49,0.25,1998-03-10,QUICK,3,2,1249.5,1998-03,1998-03-10,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,QUICK,QUICK-Stop,Germany,3,Janet Leverling
10938,71,21.5,35,0.25,1998-03-10,QUICK,3,2,564.375,1998-03,1998-03-10,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,615,QUICK,QUICK-Stop,Germany,3,Janet Leverling,QUICK,QUICK-Stop,Germany,3,Janet Leverling
10939,2,19.0,10,0.15000000596046448,1998-03-10,MAGAA,2,2,161.49999886751175,1998-03,1998-03-10,615,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,615,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller
10939,67,14.0,40,0.15000000596046448,1998-03-10,MAGAA,2,2,475.9999966621399,1998-03,1998-03-10,615,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,615,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller
10940,7,30.0,8,0.0,1998-03-11,BONAP,8,3,240.0,1998-03,1998-03-11,616,BONAP,Bon app',France,8,Laura Callahan,616,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10940,13,6.0,20,0.0,1998-03-11,BONAP,8,3,120.0,1998-03,1998-03-11,616,BONAP,Bon app',France,8,Laura Callahan,616,BONAP,Bon app',France,8,Laura Callahan,BONAP,Bon app',France,8,Laura Callahan
10941,31,12.5,44,0.25,1998-03-11,SAVEA,7,2,412.5,1998-03,1998-03-11,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,SAVEA,Save-a-lot Markets,USA,7,Robert King
10941,62,49.3,30,0.25,1998-03-11,SAVEA,7,2,1109.25,1998-03,1998-03-11,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,SAVEA,Save-a-lot Markets,USA,7,Robert King
10941,68,12.5,80,0.25,1998-03-11,SAVEA,7,2,750.0,1998-03,1998-03-11,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,SAVEA,Save-a-lot Markets,USA,7,Robert King
10941,72,34.8,50,0.0,1998-03-11,SAVEA,7,2,1739.9999999999998,1998-03,1998-03-11,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,616,SAVEA,Save-a-lot Markets,USA,7,Robert King,SAVEA,Save-a-lot Markets,USA,7,Robert King
10942,49,20.0,28,0.0,1998-03-11,REGGC,9,3,560.0,1998-03,1998-03-11,616,REGGC,Reggiani Caseifici,Italy,9,Anne Dodsworth,616,REGGC,Reggiani Caseifici,Italy,9,Anne Dodsworth,REGGC,Reggiani Caseifici,Italy,9,Anne Dodsworth
10943,13,6.0,15,0.0,1998-03-11,BSBEV,4,2,90.0,1998-03,1998-03-11,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,BSBEV,B's Beverages,UK,4,Margaret Peacock
10943,22,21.0,21,0.0,1998-03-11,BSBEV,4,2,441.0,1998-03,1998-03-11,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,BSBEV,B's Beverages,UK,4,Margaret Peacock
10943,46,12.0,15,0.0,1998-03-11,BSBEV,4,2,180.0,1998-03,1998-03-11,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,616,BSBEV,B's Beverages,UK,4,Margaret Peacock,BSBEV,B's Beverages,UK,4,Margaret Peacock
10944,11,21.0,5,0.25,1998-03-12,BOTTM,6,3,78.75,1998-03,1998-03-12,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama
10944,44,19.45,18,0.25,1998-03-12,BOTTM,6,3,262.575,1998-03,1998-03-12,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama
10944,56,38.0,18,0.0,1998-03-12,BOTTM,6,3,684.0,1998-03,1998-03-12,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,617,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama,BOTTM,Bottom-Dollar Markets,Canada,6,Michael Suyama
10945,13,6.0,20,0.0,1998-03-12,MORGK,4,1,120.0,1998-03,1998-03-12,617,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock,617,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock
10945,31,12.5,10,0.0,1998-03-12,MORGK,4,1,125.0,1998-03,1998-03-12,617,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock,617,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock,MORGK,Morgenstern Gesundkost,Germany,4,Margaret Peacock
10946,10,31.0,25,0.0,1998-03-12,VAFFE,1,2,775.0,1998-03,1998-03-12,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio
10946,24,4.5,25,0.0,1998-03-12,VAFFE,1,2,112.5,1998-03,1998-03-12,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio
10946,77,13.0,40,0.0,1998-03-12,VAFFE,1,2,520.0,1998-03,1998-03-12,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,617,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio,VAFFE,Vaffeljernet,Denmark,1,Nancy Davolio
10947,59,55.0,4,0.0,1998-03-13,BSBEV,3,2,220.0,1998-03,1998-03-13,618,BSBEV,B's Beverages,UK,3,Janet Leverling,618,BSBEV,B's Beverages,UK,3,Janet Leverling,BSBEV,B's Beverages,UK,3,Janet Leverling
10948,50,16.25,9,0.0,1998-03-13,GODOS,3,3,146.25,1998-03,1998-03-13,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling
10948,51,53.0,40,0.0,1998-03-13,GODOS,3,3,2120.0,1998-03,1998-03-13,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling
10948,55,24.0,4,0.0,1998-03-13,GODOS,3,3,96.0,1998-03,1998-03-13,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,618,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling,GODOS,Godos Cocina Típica,Spain,3,Janet Leverling
10949,6,25.0,12,0.0,1998-03-13,BOTTM,2,3,300.0,1998-03,1998-03-13,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10949,10,31.0,30,0.0,1998-03-13,BOTTM,2,3,930.0,1998-03,1998-03-13,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10949,17,39.0,6,0.0,1998-03-13,BOTTM,2,3,234.0,1998-03,1998-03-13,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10949,62,49.3,60,0.0,1998-03-13,BOTTM,2,3,2958.0,1998-03,1998-03-13,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,618,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10950,4,22.0,5,0.0,1998-03-16,MAGAA,1,2,110.0,1998-03,1998-03-16,621,MAGAA,Magazzini Alimentari Riuniti,Italy,1,Nancy Davolio,621,MAGAA,Magazzini Alimentari Riuniti,Italy,1,Nancy Davolio,MAGAA,Magazzini Alimentari Riuniti,Italy,1,Nancy Davolio
10951,33,2.5,15,0.05000000074505806,1998-03-16,RICSU,9,2,35.62499997206032,1998-03,1998-03-16,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth
10951,41,9.65,6,0.05000000074505806,1998-03-16,RICSU,9,2,55.00499995686114,1998-03,1998-03-16,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth
10951,75,7.75,50,0.05000000074505806,1998-03-16,RICSU,9,2,368.12499971129,1998-03,1998-03-16,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,621,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth,RICSU,Richter Supermarkt,Switzerland,9,Anne Dodsworth
10952,6,25.0,16,0.05000000074505806,1998-03-16,ALFKI,1,1,379.9999997019768,1998-03,1998-03-16,621,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio,621,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio
10952,28,45.6,2,0.0,1998-03-16,ALFKI,1,1,91.2,1998-03,1998-03-16,621,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio,621,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio,ALFKI,Alfreds Futterkiste,Germany,1,Nancy Davolio
10953,20,81.0,50,0.05000000074505806,1998-03-16,AROUT,9,2,3847.499996982515,1998-03,1998-03-16,621,AROUT,Around the Horn,UK,9,Anne Dodsworth,621,AROUT,Around the Horn,UK,9,Anne Dodsworth,AROUT,Around the Horn,UK,9,Anne Dodsworth
10953,31,12.5,50,0.05000000074505806,1998-03-16,AROUT,9,2,593.7499995343387,1998-03,1998-03-16,621,AROUT,Around the Horn,UK,9,Anne Dodsworth,621,AROUT,Around the Horn,UK,9,Anne Dodsworth,AROUT,Around the Horn,UK,9,Anne Dodsworth
10954,16,17.45,28,0.15000000596046448,1998-03-17,LINOD,5,1,415.309997087717,1998-03,1998-03-17,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan
10954,31,12.5,25,0.15000000596046448,1998-03-17,LINOD,5,1,265.62499813735485,1998-03,1998-03-17,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan
10954,45,9.5,30,0.0,1998-03-17,LINOD,5,1,285.0,1998-03,1998-03-17,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan
10954,60,34.0,24,0.15000000596046448,1998-03-17,LINOD,5,1,693.599995136261,1998-03,1998-03-17,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,622,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan,LINOD,LINO-Delicateses,Venezuela,5,Steven Buchanan
10955,75,7.75,12,0.20000000298023224,1998-03-17,FOLKO,8,2,74.3999997228384,1998-03,1998-03-17,622,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,622,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10956,21,10.0,12,0.0,1998-03-17,BLAUS,6,2,120.0,1998-03,1998-03-17,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama
10956,47,9.5,14,0.0,1998-03-17,BLAUS,6,2,133.0,1998-03,1998-03-17,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama
10956,51,53.0,8,0.0,1998-03-17,BLAUS,6,2,424.0,1998-03,1998-03-17,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,622,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama,BLAUS,Blauer See Delikatessen,Germany,6,Michael Suyama
10957,30,25.89,30,0.0,1998-03-18,HILAA,8,3,776.7,1998-03,1998-03-18,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan
10957,35,18.0,40,0.0,1998-03-18,HILAA,8,3,720.0,1998-03,1998-03-18,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan
10957,64,33.25,8,0.0,1998-03-18,HILAA,8,3,266.0,1998-03,1998-03-18,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,623,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan,HILAA,HILARION-Abastos,Venezuela,8,Laura Callahan
10958,5,21.35,20,0.0,1998-03-18,OCEAN,7,2,427.0,1998-03,1998-03-18,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King
10958,7,30.0,6,0.0,1998-03-18,OCEAN,7,2,180.0,1998-03,1998-03-18,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King
10958,72,34.8,5,0.0,1998-03-18,OCEAN,7,2,174.0,1998-03,1998-03-18,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,623,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King
10959,75,7.75,20,0.15000000596046448,1998-03-18,GOURL,6,2,131.749999076128,1998-03,1998-03-18,623,GOURL,Gourmet Lanchonetes,Brazil,6,Michael Suyama,623,GOURL,Gourmet Lanchonetes,Brazil,6,Michael Suyama,GOURL,Gourmet Lanchonetes,Brazil,6,Michael Suyama
10960,24,4.5,10,0.25,1998-03-19,HILAA,3,1,33.75,1998-03,1998-03-19,624,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling,624,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling
10960,41,9.65,24,0.0,1998-03-19,HILAA,3,1,231.60000000000002,1998-03,1998-03-19,624,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling,624,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling,HILAA,HILARION-Abastos,Venezuela,3,Janet Leverling
10961,52,7.0,6,0.05000000074505806,1998-03-19,QUEEN,8,1,39.89999996870756,1998-03,1998-03-19,624,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan,624,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan
10961,76,18.0,60,0.0,1998-03-19,QUEEN,8,1,1080.0,1998-03,1998-03-19,624,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan,624,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan,QUEEN,Queen Cozinha,Brazil,8,Laura Callahan
10962,7,30.0,45,0.0,1998-03-19,QUICK,8,2,1350.0,1998-03,1998-03-19,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10962,13,6.0,77,0.0,1998-03-19,QUICK,8,2,462.0,1998-03,1998-03-19,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10962,53,32.8,20,0.0,1998-03-19,QUICK,8,2,656.0,1998-03,1998-03-19,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10962,69,36.0,9,0.0,1998-03-19,QUICK,8,2,324.0,1998-03,1998-03-19,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10962,76,18.0,44,0.0,1998-03-19,QUICK,8,2,792.0,1998-03,1998-03-19,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,624,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10963,60,34.0,2,0.15000000596046448,1998-03-19,FURIB,9,3,57.799999594688416,1998-03,1998-03-19,624,FURIB,Furia Bacalhau e Frutos do Mar,Portugal,9,Anne Dodsworth,624,FURIB,Furia Bacalhau e Frutos do Mar,Portugal,9,Anne Dodsworth,FURIB,Furia Bacalhau e Frutos do Mar,Portugal,9,Anne Dodsworth
10964,18,62.5,6,0.0,1998-03-20,SPECD,3,2,375.0,1998-03,1998-03-20,625,SPECD,Spécialités du monde,France,3,Janet Leverling,625,SPECD,Spécialités du monde,France,3,Janet Leverling,SPECD,Spécialités du monde,France,3,Janet Leverling
10964,38,263.5,5,0.0,1998-03-20,SPECD,3,2,1317.5,1998-03,1998-03-20,625,SPECD,Spécialités du monde,France,3,Janet Leverling,625,SPECD,Spécialités du monde,France,3,Janet Leverling,SPECD,Spécialités du monde,France,3,Janet Leverling
